Date,Time,A4(V),GSpd(kmh),VFAS(V),Curr(A),Alt(m),RxBt(V),RSSI(dB),GPS,VSpd(m/s),Hdg(@),0430,Tmp1(@C),Tmp2(@C),DIST(m),GPSSpd(kmh),RxBt(V),Fuel(%),PTCH,0440,Tmp2(@C),GAlt(m),Fuel(%),Hdg(@),0420,VFAS(V),Fuel(%),GPS,RxBt(V),Tmp1(@C),VFAS(V),RxBt(V),Hdg(@),Alt(m),GPS,GPS,GPSpd(kts),VFAS(V),Alt(m),GPS,A4(V),Rud,Ele,Thr,Ail,S1,S2,SA,SB,SC,SD,SF,SH,LSW,TxBat(V)
2020-09-19,14:28:05.450,3.75,28.0,15.02,3.2,134.0,5.0,82,50.022638 20.064696,-0.8,95.40,-21,15,1817,0,40.8,5.0,316,-32,6,1817,334.8,496,188.10,0,15.13,485,50.030250 20.064306,5.0,15,15.04,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-8,-192,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:28:06.450,3.75,28.0,15.01,3.2,134.0,5.0,82,50.022628 20.065010,-0.8,95.60,-32,15,1817,0,41.0,5.0,316,-32,-19,1817,334.2,497,188.10,0,15.13,485,50.030250 20.064306,5.0,15,15.04,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-5,-192,355,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:28:07.470,3.75,28.0,15.01,3.2,134.0,5.0,82,50.022628 20.065010,-0.8,105.50,-7,15,1817,0,41.0,5.0,316,-32,53,1817,334.2,497,188.10,0,15.13,485,50.030250 20.064306,5.0,15,15.04,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:28:08.470,3.75,28.0,15.02,3.3,130.2,5.0,82,50.022583 20.065311,-0.9,110.70,-19,15,1818,0,40.7,5.0,316,-32,-55,1817,332.7,499,188.10,0,15.13,485,50.030250 20.064306,5.0,15,15.04,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-8,-192,-218,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:28:09.470,3.75,28.0,15.02,3.3,129.8,5.0,82,50.022535 20.065460,-0.9,108.00,-32,15,1816,0,40.7,5.0,316,-32,-55,1817,332.4,500,188.10,0,15.13,485,50.030250 20.064306,5.0,15,15.04,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:28:10.480,3.75,28.0,15.02,3.3,129.6,5.0,82,50.022503 20.065633,-0.9,103.60,-27,15,1818,0,38.5,5.0,316,-32,-115,1817,332.4,501,188.10,0,15.13,485,50.030250 20.064306,5.0,15,15.04,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:28:11.480,3.75,28.0,15.02,3.3,129.4,5.0,82,50.022485 20.065691,-0.2,109.70,-27,15,1817,0,37.9,5.0,316,-32,19,1817,331.6,502,188.10,0,15.13,485,50.030250 20.064306,5.0,15,15.04,5.0,209.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-191,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:28:12.480,3.75,28.0,15.01,3.3,129.7,5.0,76,50.022460 20.065915,0.1,112.00,-13,15,1817,0,38.3,5.0,316,-32,19,1817,331.5,502,188.10,0,15.13,485,50.030250 20.064306,5.0,15,15.04,5.0,111.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-191,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:28:13.480,3.75,28.0,15.02,3.3,129.7,5.0,76,50.022431 20.065970,0.1,113.50,-20,15,1817,0,39.1,5.0,316,-32,-23,1817,331.6,503,188.10,0,15.13,485,50.030250 20.064306,5.0,15,15.04,5.0,111.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-11,-191,-573,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:28:14.480,3.74,28.0,14.99,3.3,130.8,5.0,82,50.022376 20.066161,0.1,113.50,-11,15,1816,0,37.6,5.0,316,-32,-23,1817,332.1,504,188.10,0,15.13,485,50.030250 20.064306,5.0,15,15.04,5.0,111.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-11,-191,-565,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:28:15.480,3.75,28.0,14.99,3.3,131.2,5.0,84,50.022351 20.066328,0.0,92.10,-13,15,1818,0,37.5,5.0,316,-32,-286,1817,332.7,505,188.10,0,15.13,485,50.030250 20.064306,5.0,15,15.04,5.0,111.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-191,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:28:16.480,3.75,28.0,15.00,3.3,131.4,5.0,78,50.022365 20.066436,-0.1,92.10,-29,15,1818,0,37.5,5.0,316,-32,48,1817,332.8,506,188.10,0,15.13,485,50.030250 20.064306,5.0,15,15.04,5.0,111.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-191,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:28:17.480,3.75,28.0,15.01,3.3,131.3,5.0,78,50.022386 20.066543,-0.2,80.20,-28,15,1818,0,35.6,5.0,316,-32,8,1817,332.4,506,188.10,0,15.13,485,50.022380 20.064306,5.0,15,15.04,5.0,111.00,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-8,-191,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:28:18.480,3.74,28.0,15.00,3.3,131.2,5.0,78,50.022405 20.066543,-0.2,80.20,-22,15,1818,0,34.7,5.0,316,-32,8,1817,332.4,508,188.10,0,15.13,485,50.022380 20.064306,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-8,-192,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:28:19.490,3.74,28.0,15.01,3.3,131.3,5.0,80,50.022423 20.066543,0.4,75.90,-30,15,1818,0,34.7,5.0,316,-32,-52,1817,332.0,509,188.10,0,15.13,485,50.022380 20.064306,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:20.490,3.74,28.0,15.01,3.3,131.5,5.0,80,50.022455 20.066980,-0.1,75.90,-36,15,1818,0,34.0,5.0,316,-32,-52,1817,332.2,509,188.10,0,15.13,485,50.022380 20.064306,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-8,-192,467,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:21.490,3.74,28.0,14.97,3.3,131.4,5.0,82,50.022471 20.067081,-0.1,75.90,-32,15,1818,0,34.5,5.0,316,-19,-52,1817,332.2,511,188.10,0,15.13,485,50.022380 20.064306,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:22.490,3.74,28.0,14.97,3.3,131.0,5.0,82,50.022475 20.067243,-0.3,75.90,-17,15,1818,0,35.3,5.0,316,-19,71,1817,331.8,512,188.10,0,15.13,485,50.022380 20.064306,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-11,-192,-68,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:23.490,3.74,28.0,14.98,3.3,130.6,5.0,82,50.022471 20.067355,-0.1,91.60,-17,15,1818,0,35.6,5.0,316,-19,71,1817,331.8,513,188.10,0,15.13,485,50.022380 20.064306,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:24.490,3.74,28.0,14.98,3.3,130.8,5.0,82,50.022468 20.067410,0.0,91.60,-39,15,1816,0,36.1,5.0,316,-19,66,1817,331.5,513,188.10,0,15.13,485,50.022380 20.064306,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:25.490,3.74,28.0,14.99,3.3,130.5,5.0,82,50.022450 20.067576,-0.6,98.00,-31,15,1816,0,36.6,5.0,316,-19,-72,1817,331.2,515,188.10,0,15.13,485,50.022380 20.064306,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:26.490,3.74,28.0,14.99,3.3,130.0,5.0,82,50.022436 20.067716,-0.2,96.40,-41,15,1817,0,37.0,5.0,316,-19,-72,1817,330.5,516,188.10,0,15.13,485,50.022380 20.064306,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,256,-191,-25,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:27.490,3.74,28.0,14.99,3.3,129.9,5.0,82,50.022426 20.067886,-0.9,100.60,-16,15,1816,0,36.8,5.0,316,-19,41,1817,330.0,517,188.10,0,15.13,485,50.022380 20.064306,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-11,-192,-409,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:28.490,3.74,28.0,14.99,3.3,128.5,5.0,82,50.022426 20.068058,-1.1,100.60,-29,15,1817,0,37.9,5.0,316,-19,-226,1817,328.8,517,188.10,0,15.13,485,50.022380 20.064306,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:29.490,3.74,28.0,14.98,3.3,128.2,5.0,82,50.022391 20.068226,-0.6,88.20,-25,15,1817,0,36.8,5.0,316,-19,-208,1817,328.2,518,188.10,0,15.13,485,50.022380 20.064306,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,27,-192,-168,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:30.490,3.74,28.0,14.97,3.3,127.6,5.0,82,50.022396 20.068338,-0.8,88.20,-28,15,1817,0,36.2,5.0,316,-19,22,1817,327.5,520,188.10,0,15.13,485,50.022380 20.064306,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,2,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:31.490,3.74,28.0,14.97,3.3,127.4,5.0,80,50.022400 20.068420,0.1,87.70,-36,15,1817,0,35.6,5.0,316,-19,-91,1817,327.4,520,188.10,0,15.13,485,50.022380 20.064306,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:32.490,3.74,28.0,14.97,3.3,127.5,5.0,78,50.022411 20.068583,-0.5,80.90,-20,15,1817,0,34.8,5.0,316,-19,-91,1817,327.4,521,188.10,0,15.13,485,50.022380 20.068636,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-11,-192,238,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:33.490,3.74,28.0,14.97,3.3,126.9,5.0,78,50.022411 20.068745,-0.9,84.60,-14,15,1817,0,35.4,5.0,316,-19,53,1817,327.3,522,188.10,0,15.13,485,50.022423 20.068636,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,4,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:34.490,3.74,28.0,14.96,3.3,126.9,5.0,78,50.022430 20.068860,-0.8,91.40,-30,15,1817,0,38.5,5.0,316,-19,16,1817,326.4,522,188.10,0,15.13,485,50.022423 20.068636,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-8,-192,-490,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:35.490,3.75,28.0,14.98,3.3,125.9,5.0,78,50.022430 20.069041,0.3,93.60,-27,15,1816,0,39.5,5.0,316,-19,-192,1817,325.8,522,188.10,0,15.13,485,50.022423 20.068636,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,18,-192,151,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:36.510,3.75,28.0,14.98,3.3,126.9,5.0,76,50.022430 20.069041,0.3,93.60,-42,15,1816,0,36.7,5.0,316,-19,-192,1817,326.9,522,188.10,0,15.13,485,50.022423 20.068636,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,4,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:37.510,3.74,28.0,14.97,3.3,127.4,5.0,80,50.022443 20.069245,0.2,89.30,-15,15,1817,0,36.7,5.0,316,-19,70,1817,327.5,526,188.10,0,15.13,485,50.022423 20.068636,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:38.510,3.74,28.0,14.96,3.3,127.4,5.0,80,50.022443 20.069480,0.2,89.30,-35,15,1815,0,38.8,5.0,316,-19,-41,1817,328.0,526,188.10,0,15.13,485,50.022441 20.068636,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,2,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:39.510,3.74,28.0,14.97,3.3,128.5,5.0,78,50.022433 20.069661,0.6,89.30,-34,15,1815,0,38.8,5.0,316,-19,0,1817,328.6,528,188.10,0,15.13,485,50.022441 20.068636,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-194,1,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:40.510,3.74,28.0,14.96,3.3,129.2,5.0,84,50.022410 20.069721,0.4,102.00,-34,15,1813,0,40.8,5.0,316,-19,0,1817,329.6,529,188.10,0,15.13,485,50.022441 20.068636,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,-178,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:41.510,3.74,28.0,14.96,3.3,129.5,5.0,84,50.022398 20.069968,0.5,103.00,-54,15,1815,0,41.4,5.0,316,-19,-51,1817,330.2,530,188.10,0,15.13,485,50.022441 20.068636,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,1,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:42.510,3.74,28.0,14.96,3.3,130.1,5.0,82,50.022398 20.070121,0.0,102.20,-54,15,1816,0,41.6,5.0,316,-19,55,1817,330.8,531,188.10,0,15.13,485,50.022441 20.068636,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,-1,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:43.510,3.74,28.0,14.95,3.3,130.1,5.0,82,50.022335 20.070238,-0.2,102.20,-34,15,1816,0,41.9,5.0,316,-19,-15,1817,331.5,532,188.10,0,15.13,485,50.022441 20.068636,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-15,-192,-264,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:44.510,3.74,28.0,14.95,3.3,130.0,5.0,82,50.022300 20.070350,-1.1,112.40,-34,15,1815,0,43.1,5.0,316,-19,-76,1817,331.3,532,188.10,0,15.13,485,50.022441 20.068636,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-26,-192,-304,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:45.510,3.73,28.0,14.93,3.3,128.1,5.0,82,50.022231 20.070350,-1.1,108.90,-34,15,1816,0,43.1,5.0,316,-19,-206,1817,330.2,533,188.10,0,15.13,485,50.022441 20.068636,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-19,-192,-276,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:46.510,3.73,28.0,14.93,3.3,128.1,5.0,86,50.022218 20.070350,-0.6,97.20,-28,15,1816,0,41.6,5.0,316,-19,-106,1817,329.2,534,188.10,0,15.13,485,50.022441 20.070713,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:47.510,3.73,28.0,14.96,3.3,127.0,5.0,86,50.022211 20.070806,-0.7,96.10,-35,15,1816,0,41.1,5.0,316,-19,-106,1817,329.0,535,188.10,0,15.13,485,50.022441 20.070713,5.0,15,15.04,5.0,78.90,99.0,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-8,-192,-46,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:48.510,3.73,28.0,14.96,3.3,126.5,5.0,86,50.022198 20.070931,-0.4,96.20,-26,15,1816,0,42.0,5.0,316,-19,11,1817,328.6,536,188.10,0,15.13,485,50.022441 20.070713,5.0,15,15.04,5.0,78.90,126.7,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,-212,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:49.510,3.73,28.0,14.95,3.3,126.3,5.0,88,50.022185 20.071183,0.0,96.00,-39,15,1816,0,41.9,5.0,316,-19,-123,1817,328.4,536,188.10,0,15.13,485,50.022441 20.070713,5.0,15,15.04,5.0,78.90,126.7,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,-34,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:50.510,3.73,28.0,14.94,3.3,126.3,5.0,84,50.022176 20.071305,0.0,93.80,-29,15,1816,0,39.0,5.0,316,-19,-20,1817,328.5,538,188.10,0,15.13,485,50.022441 20.070713,5.0,15,15.04,5.0,78.90,126.7,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:28:51.510,3.73,28.0,14.96,3.3,126.2,5.0,82,50.022170 20.071305,-0.4,96.70,-20,15,1816,0,39.2,5.0,316,-19,24,1817,328.4,539,188.10,0,15.13,485,50.022441 20.070713,5.0,15,15.04,5.0,78.90,126.7,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-192,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:28:52.510,3.73,28.0,14.95,3.3,125.6,5.0,82,50.022160 20.071671,-0.6,96.00,-29,15,1814,0,40.8,5.0,316,-19,-22,1817,328.1,540,188.10,0,15.13,485,50.022441 20.070713,5.0,15,15.04,5.0,78.90,126.7,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-195,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:28:53.520,3.73,28.0,14.95,3.3,125.5,5.0,82,50.022148 20.071701,0.0,97.80,-43,15,1816,0,40.2,5.0,316,-19,-49,1817,328.1,541,188.10,0,15.13,485,50.022441 20.070713,5.0,15,15.04,5.0,78.90,126.7,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-211,1,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:28:54.520,3.73,28.0,14.95,2.9,125.4,5.0,82,50.022141 20.071945,-0.5,102.20,-23,15,1815,0,39.8,5.0,316,-19,49,1817,328.1,542,188.10,0,15.13,485,50.022441 20.070713,5.0,15,15.04,5.0,78.90,126.7,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-235,-58,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:28:55.520,3.75,28.0,15.04,2.7,124.7,5.0,82,50.022095 20.072066,-0.7,106.40,-11,15,1814,0,40.8,5.0,316,-19,1,1817,327.8,543,188.10,0,15.13,485,50.022441 20.070713,5.0,15,15.04,5.0,78.90,126.7,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-347,-73,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:28:56.520,3.76,28.0,15.05,1.7,124.3,5.0,82,50.022066 20.072238,-0.3,108.70,-10,15,1815,0,40.8,5.0,316,-19,-61,1817,327.6,543,188.10,0,15.13,485,50.022441 20.070713,5.0,15,15.04,5.0,78.90,126.7,50.031458 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-5,-9,-373,-148,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:28:57.520,3.76,28.0,15.07,1.6,123.7,5.0,82,50.022051 20.072401,-0.4,107.50,-12,15,1814,0,37.9,5.0,316,-19,-77,1817,327.6,543,188.10,0,15.13,485,50.022441 20.070713,5.0,15,15.04,5.0,78.90,126.7,50.022031 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-11,-371,-214,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:28:58.520,3.76,28.0,15.07,1.6,123.4,5.0,84,50.022008 20.072426,-0.5,103.00,-9,15,1815,0,36.0,5.0,316,-19,-95,1817,327.6,544,188.10,0,15.13,485,50.022441 20.070713,5.0,15,15.04,5.0,78.90,126.7,50.022031 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-5,-9,-373,-205,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,14:28:59.520,3.77,28.0,15.08,1.7,122.9,5.0,84,50.022000 20.072640,-0.2,96.20,-22,15,1816,0,35.3,5.0,316,-19,-93,1817,327.1,544,188.10,0,15.13,485,50.022441 20.070713,5.0,15,15.04,5.0,78.90,126.7,50.022031 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-373,2,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:29:00.520,3.76,28.0,15.06,1.7,122.7,5.0,82,50.021985 20.072741,-0.3,94.50,-1,15,1814,0,32.9,5.0,316,-19,28,1817,326.8,545,188.10,0,15.13,485,50.022441 20.070713,5.0,15,15.04,5.0,78.90,126.7,50.022031 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-373,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:29:01.520,3.76,28.0,15.07,1.7,122.0,5.0,82,50.021983 20.072896,-0.7,94.70,-26,15,1815,0,33.4,5.0,316,-19,3,1817,326.1,545,188.10,0,15.13,485,50.022441 20.070713,5.0,15,15.04,5.0,78.90,126.7,50.022031 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-373,4,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:29:02.520,3.76,28.0,15.07,1.6,121.6,5.0,80,50.021973 20.073000,-0.6,94.70,-26,15,1815,0,33.0,5.0,316,-19,0,1817,325.7,546,188.10,0,15.13,485,50.022441 20.070713,5.0,15,15.04,5.0,78.90,126.7,50.022031 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-373,-213,-1024,-348,1,-1,1,-1,1,-1,0x0000000000000000,7.8
2020-09-19,14:29:03.520,3.77,28.0,15.08,1.7,120.9,5.0,80,50.021973 20.073076,-0.6,94.00,-13,15,1815,0,33.8,5.0,316,-19,-95,1817,325.3,546,188.10,0,15.13,485,50.022441 20.070713,5.0,15,15.04,5.0,78.90,126.7,50.022031 20.067753,50.024125 20.063868,14.7,15.54,-52.3,50.022523 20.062860,3.76,-7,-9,-373,-254,-1024,-349,1,-1,1,-1,1,-1,0x0000000000000000,7.8
